File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,human_buggy
src/68_rsprc/newrho.F90,c1c9343,40.0,40.0,0.0,233.0,18.0,198.0,19.0,2.0,0.0,1.0,1.0,595.0,40.0,398.0,95.0,300.0,163.0,349.0,60.0,289.0,81.0,81.0,1.0,6.0,0.41,81.0,81.0,1.0,0.0
src/43_ptgroups/m_ptg_D2h.F90,c1c9343,2.0,2.0,1.0,172.0,13.0,147.0,12.0,1.0,0.0,1.0,1.0,212.0,17.0,149.0,24.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.32,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_D2h.F90,c1c9343,2.0,2.0,1.0,172.0,13.0,147.0,12.0,1.0,0.0,1.0,1.0,212.0,17.0,149.0,24.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.32,2.0,2.0,1.0,0.0
src/67_common/m_stress.F90,c1c9343,29.0,29.0,0.0,262.0,22.0,178.0,64.0,2.0,0.0,1.0,1.0,650.0,48.0,359.0,88.0,270.0,251.0,321.0,60.0,261.0,59.0,59.0,1.0,4.0,0.7,59.0,59.0,1.0,0.0
src/67_common/stress.F90,c1c9343,29.0,29.0,0.0,262.0,22.0,178.0,64.0,2.0,0.0,1.0,1.0,650.0,48.0,359.0,88.0,270.0,251.0,321.0,60.0,261.0,59.0,59.0,1.0,4.0,0.7,59.0,59.0,1.0,0.0
src/41_xc_lowlevel/xchelu.F90,c1c9343,5.0,5.0,1.0,77.0,8.0,43.0,27.0,1.0,0.0,1.0,1.0,121.0,12.0,45.0,16.0,28.0,67.0,38.0,14.0,24.0,5.0,5.0,1.0,2.0,1.49,5.0,5.0,1.0,0.0
src/72_response/m_rf2.F90,c1c9343,9.0,7.0,0.0,73.0,11.0,50.0,14.0,5.0,1.0,1.0,4.0,647.0,91.0,279.0,102.0,176.0,300.0,261.0,82.0,179.0,24.0,24.0,1.0,4.0,1.08,48.0,39.0,4.0,0.0
src/67_common/extrapwf.F90,c1c9343,55.0,55.0,12.0,593.0,58.0,411.0,128.0,1.0,0.0,1.0,1.0,658.0,61.0,413.0,112.0,300.0,190.0,311.0,43.0,268.0,55.0,55.0,12.0,10.0,0.46,55.0,55.0,12.0,0.0
src/56_recipspace/get_full_kgrid.F90,c1c9343,3.0,3.0,0.0,40.0,9.0,22.0,10.0,2.0,0.0,1.0,1.0,132.0,22.0,47.0,24.0,22.0,69.0,42.0,21.0,21.0,7.0,7.0,1.0,4.0,1.47,7.0,7.0,1.0,0.0
src/44_abitypes_defs/m_orbmag.F90,c1c9343,14.0,14.0,1.0,61.0,8.0,43.0,10.0,1.0,1.0,1.0,1.0,216.0,34.0,87.0,60.0,26.0,122.0,72.0,46.0,26.0,14.0,14.0,1.0,1.0,1.4,14.0,14.0,1.0,0.0
src/65_paw/m_orbmag.F90,c1c9343,14.0,14.0,1.0,61.0,8.0,43.0,10.0,1.0,1.0,1.0,1.0,216.0,34.0,87.0,60.0,26.0,122.0,72.0,46.0,26.0,14.0,14.0,1.0,1.0,1.4,14.0,14.0,1.0,0.0
src/43_ptgroups/m_ptg_C2h.F90,c1c9343,2.0,2.0,1.0,88.0,9.0,67.0,12.0,1.0,0.0,1.0,1.0,128.0,13.0,69.0,20.0,48.0,48.0,60.0,11.0,49.0,2.0,2.0,1.0,1.0,0.7,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_C2h.F90,c1c9343,2.0,2.0,1.0,88.0,9.0,67.0,12.0,1.0,0.0,1.0,1.0,128.0,13.0,69.0,20.0,48.0,48.0,60.0,11.0,49.0,2.0,2.0,1.0,1.0,0.7,2.0,2.0,1.0,0.0
src/42_libpaw/m_paw_an.F90,c1c9343,26.0,26.0,2.0,324.0,30.0,238.0,59.0,11.0,0.0,1.0,11.0,1938.0,184.0,1313.0,135.0,1046.0,462.0,1450.0,128.0,1322.0,99.0,99.0,12.0,9.0,0.35,293.0,293.0,22.0,0.0
src/44_abitypes_defs/m_energies.F90,c1c9343,4.0,4.0,1.0,66.0,9.0,44.0,12.0,5.0,1.0,1.0,5.0,655.0,112.0,274.0,83.0,168.0,273.0,257.0,81.0,176.0,18.0,18.0,1.0,2.0,1.0,24.0,24.0,5.0,0.0
src/77_ddb/ddb_piezo.F90,c1c9343,43.0,43.0,0.0,250.0,22.0,170.0,57.0,3.0,0.0,1.0,1.0,809.0,72.0,513.0,35.0,477.0,227.0,444.0,32.0,412.0,129.0,129.0,1.0,4.0,0.44,129.0,129.0,1.0,0.0
src/77_ddb/m_ddb_piezo.F90,c1c9343,43.0,43.0,0.0,250.0,22.0,170.0,57.0,3.0,0.0,1.0,1.0,809.0,72.0,513.0,35.0,477.0,227.0,444.0,32.0,412.0,129.0,129.0,1.0,4.0,0.44,129.0,129.0,1.0,0.0
src/28_numeric_noabirule/gamma_function.F90,c1c9343,9.0,9.0,1.0,128.0,17.0,57.0,54.0,1.0,0.0,1.0,1.0,165.0,21.0,59.0,10.0,45.0,87.0,44.0,9.0,35.0,9.0,9.0,1.0,3.0,1.47,9.0,9.0,1.0,0.0
src/32_util/m_gwls_utility.F90,c1c9343,3.0,3.0,1.0,84.0,20.0,40.0,36.0,4.0,1.0,1.0,5.0,486.0,102.0,184.0,81.0,102.0,257.0,133.0,70.0,63.0,8.0,8.0,1.0,2.0,1.4,13.0,13.0,4.0,0.0
src/72_response/dfptnl_resp.F90,c1c9343,15.0,15.0,4.0,281.0,56.0,187.0,44.0,1.0,0.0,1.0,1.0,353.0,60.0,189.0,73.0,115.0,112.0,167.0,45.0,122.0,15.0,15.0,4.0,5.0,0.59,15.0,15.0,4.0,0.0
src/77_ddb/get_nv_fs_temp.F90,c1c9343,2.0,2.0,0.0,56.0,12.0,25.0,21.0,2.0,0.0,1.0,1.0,168.0,27.0,53.0,24.0,28.0,94.0,46.0,21.0,25.0,4.0,4.0,1.0,2.0,1.77,4.0,4.0,1.0,0.0
src/72_response/dfpt_prtene.F90,c1c9343,45.0,45.0,1.0,294.0,24.0,256.0,15.0,1.0,0.0,1.0,1.0,364.0,28.0,258.0,23.0,234.0,81.0,235.0,16.0,219.0,45.0,45.0,1.0,3.0,0.31,45.0,45.0,1.0,0.0
src/77_ddb/get_veloc_tr.F90,c1c9343,5.0,5.0,1.0,63.0,15.0,31.0,18.0,1.0,0.0,1.0,1.0,109.0,19.0,33.0,15.0,17.0,60.0,29.0,13.0,16.0,5.0,5.0,1.0,4.0,1.82,5.0,5.0,1.0,0.0
src/66_wfs/multithreaded_getghc.F90,c1c9343,3.0,3.0,0.0,62.0,7.0,41.0,15.0,2.0,0.0,1.0,1.0,205.0,18.0,84.0,36.0,38.0,107.0,65.0,33.0,32.0,7.0,7.0,1.0,3.0,1.27,7.0,7.0,1.0,0.0
src/95_drive/bethe_salpeter.F90,c1c9343,10.0,10.0,0.0,186.0,26.0,120.0,47.0,5.0,0.0,1.0,1.0,1026.0,136.0,604.0,243.0,351.0,325.0,477.0,134.0,343.0,53.0,51.0,1.0,4.0,0.54,53.0,51.0,1.0,0.0
src/95_drive/m_bethe_salpeter.F90,c1c9343,10.0,10.0,0.0,186.0,26.0,120.0,47.0,5.0,0.0,1.0,1.0,1026.0,136.0,604.0,243.0,351.0,325.0,477.0,134.0,343.0,53.0,51.0,1.0,4.0,0.54,53.0,51.0,1.0,0.0
src/66_nonlocal/opernl4b.F90,c1c9343,37.0,28.0,0.0,339.0,46.0,259.0,35.0,2.0,0.0,1.0,1.0,769.0,96.0,520.0,41.0,478.0,158.0,755.0,26.0,729.0,74.0,56.0,1.0,8.0,0.3,74.0,56.0,1.0,0.0
src/67_common/symrhg.F90,c1c9343,11.0,11.0,3.0,105.0,14.0,72.0,26.0,4.0,0.0,1.0,2.0,474.0,59.0,285.0,67.0,217.0,161.0,297.0,38.0,259.0,43.0,43.0,13.0,0.0,0.56,44.0,44.0,14.0,0.0
src/67_common/mklocl_realspace.F90,c1c9343,5.0,5.0,0.0,97.0,14.0,55.0,27.0,15.0,0.0,4.0,8.0,1411.0,195.0,760.0,181.0,431.0,467.0,551.0,147.0,404.0,54.0,54.0,1.0,8.0,0.61,83.0,83.0,8.0,0.0
src/95_drive/gstate.F90,c1c9343,33.0,33.0,0.0,424.0,60.0,269.0,98.0,6.0,0.0,1.0,4.0,2234.0,295.0,1334.0,298.0,963.0,626.0,1036.0,187.0,849.0,162.0,162.0,1.0,4.0,0.47,203.0,203.0,4.0,0.0
src/95_drive/m_gstate.F90,c1c9343,33.0,33.0,0.0,424.0,60.0,269.0,98.0,6.0,0.0,1.0,4.0,2234.0,295.0,1334.0,298.0,963.0,626.0,1036.0,187.0,849.0,162.0,162.0,1.0,4.0,0.47,203.0,203.0,4.0,0.0
src/77_ddb/m_relaxpol.F90,c1c9343,29.0,29.0,0.0,191.0,25.0,143.0,27.0,3.0,0.0,1.0,1.0,649.0,80.0,431.0,69.0,361.0,151.0,390.0,36.0,354.0,88.0,88.0,1.0,8.0,0.35,88.0,88.0,1.0,0.0
src/77_ddb/relaxpol.F90,c1c9343,29.0,29.0,0.0,191.0,25.0,143.0,27.0,3.0,0.0,1.0,1.0,649.0,80.0,431.0,69.0,361.0,151.0,390.0,36.0,354.0,88.0,88.0,1.0,8.0,0.35,88.0,88.0,1.0,0.0
src/52_fft_mpi_noabirule/m_fftw3.F90,c1c9343,2.0,1.0,0.0,111.0,21.0,63.0,28.0,47.0,1.0,1.0,46.0,8126.0,1345.0,3322.0,629.0,205.0,3581.0,650.0,436.0,214.0,32.0,26.0,1.0,5.0,1.08,103.0,93.0,46.0,0.0
src/77_ddb/harmonic_thermo.F90,c1c9343,123.0,123.0,31.0,929.0,133.0,692.0,137.0,1.0,0.0,1.0,1.0,983.0,137.0,694.0,129.0,564.0,187.0,556.0,56.0,500.0,123.0,123.0,31.0,9.0,0.27,123.0,123.0,31.0,0.0
src/77_ddb/m_harmonic_thermo.F90,c1c9343,123.0,123.0,31.0,929.0,133.0,692.0,137.0,1.0,0.0,1.0,1.0,983.0,137.0,694.0,129.0,564.0,187.0,556.0,56.0,500.0,123.0,123.0,31.0,9.0,0.27,123.0,123.0,31.0,0.0
src/68_recursion/vn_nl_rec.F90,c1c9343,6.0,6.0,3.0,78.0,14.0,48.0,18.0,1.0,0.0,1.0,1.0,126.0,18.0,50.0,25.0,24.0,62.0,48.0,23.0,25.0,6.0,6.0,3.0,4.0,1.24,6.0,6.0,3.0,0.0
src/79_seqpar_mpi/m_lobpcgwf.F90,c1c9343,9.0,9.0,1.0,110.0,20.0,63.0,28.0,3.0,1.0,1.0,3.0,409.0,74.0,225.0,100.0,123.0,116.0,204.0,88.0,116.0,16.0,16.0,1.0,3.0,0.52,28.0,28.0,3.0,0.0
src/77_ddb/alignph.F90,c1c9343,31.0,31.0,1.0,275.0,28.0,188.0,60.0,1.0,0.0,1.0,1.0,333.0,32.0,190.0,27.0,162.0,114.0,173.0,14.0,159.0,31.0,31.0,1.0,5.0,0.6,31.0,31.0,1.0,0.0
src/70_gw/gwls_hamiltonian.F90,c1c9343,6.0,6.0,1.0,86.0,20.0,39.0,30.0,19.0,1.0,1.0,19.0,2413.0,459.0,879.0,399.0,479.0,1189.0,759.0,285.0,474.0,38.0,38.0,1.0,4.0,1.35,116.0,116.0,19.0,0.0
src/70_gw/m_gwls_hamiltonian.F90,c1c9343,6.0,6.0,1.0,86.0,20.0,39.0,30.0,19.0,1.0,1.0,19.0,2413.0,459.0,879.0,399.0,479.0,1189.0,759.0,285.0,474.0,38.0,38.0,1.0,4.0,1.35,116.0,116.0,19.0,0.0
src/01_macroavnew_ext/surpla.F90,c1c9343,1.0,1.0,1.0,18.0,4.0,8.0,6.0,1.0,0.0,1.0,1.0,28.0,7.0,9.0,4.0,4.0,13.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,1.44,1.0,1.0,1.0,0.0
src/67_common/newkpt.F90,c1c9343,73.0,73.0,5.0,492.0,75.0,340.0,82.0,1.0,0.0,1.0,1.0,632.0,78.0,342.0,70.0,271.0,219.0,296.0,46.0,250.0,73.0,73.0,5.0,8.0,0.64,73.0,73.0,5.0,0.0
src/41_geometry/smallprim.F90,c1c9343,25.0,25.0,5.0,224.0,33.0,116.0,75.0,1.0,0.0,1.0,1.0,272.0,37.0,118.0,19.0,98.0,119.0,121.0,15.0,106.0,25.0,25.0,5.0,3.0,1.01,25.0,25.0,5.0,0.0
src/43_ptgroups/m_ptg_D3h.F90,c1c9343,2.0,2.0,1.0,168.0,11.0,145.0,12.0,1.0,0.0,1.0,1.0,208.0,15.0,147.0,22.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.33,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_D3h.F90,c1c9343,2.0,2.0,1.0,168.0,11.0,145.0,12.0,1.0,0.0,1.0,1.0,208.0,15.0,147.0,22.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.33,2.0,2.0,1.0,0.0
src/57_iovars/prttagm_images.F90,c1c9343,14.0,14.0,0.0,96.0,13.0,64.0,19.0,2.0,0.0,1.0,1.0,228.0,30.0,130.0,40.0,79.0,70.0,107.0,33.0,74.0,28.0,28.0,1.0,7.0,0.54,28.0,28.0,1.0,0.0
src/72_response/m_eig2d.F90,c1c9343,1.0,1.0,1.0,37.0,8.0,16.0,12.0,12.0,1.0,1.0,12.0,798.0,153.0,224.0,116.0,25.0,446.0,125.0,100.0,25.0,2.0,2.0,1.0,1.0,1.99,15.0,15.0,12.0,0.0
src/42_nlstrain/contstr21.F90,c1c9343,13.0,13.0,1.0,5765.0,14.0,5729.0,22.0,1.0,0.0,1.0,1.0,5819.0,17.0,5731.0,17.0,5713.0,73.0,654.0,14.0,640.0,13.0,13.0,1.0,2.0,0.01,13.0,13.0,1.0,0.0
src/42_nlstrain/m_contstr21.F90,c1c9343,13.0,13.0,1.0,5765.0,14.0,5729.0,22.0,1.0,0.0,1.0,1.0,5819.0,17.0,5731.0,17.0,5713.0,73.0,654.0,14.0,640.0,13.0,13.0,1.0,2.0,0.01,13.0,13.0,1.0,0.0
src/43_ptgroups/m_ptg_C3h.F90,c1c9343,2.0,2.0,1.0,126.0,11.0,103.0,12.0,1.0,0.0,1.0,1.0,166.0,15.0,105.0,22.0,82.0,48.0,94.0,11.0,83.0,2.0,2.0,1.0,1.0,0.46,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_C3h.F90,c1c9343,2.0,2.0,1.0,126.0,11.0,103.0,12.0,1.0,0.0,1.0,1.0,166.0,15.0,105.0,22.0,82.0,48.0,94.0,11.0,83.0,2.0,2.0,1.0,1.0,0.46,2.0,2.0,1.0,0.0
src/16_hideleave/leave_new.F90,c1c9343,5.0,5.0,1.0,49.0,12.0,26.0,11.0,1.0,0.0,1.0,1.0,94.0,16.0,28.0,12.0,15.0,52.0,28.0,11.0,17.0,5.0,5.0,1.0,1.0,1.86,5.0,5.0,1.0,0.0
src/57_iovars/m_memeval.F90,c1c9343,42.0,42.0,2.0,414.0,46.0,285.0,92.0,5.0,1.0,1.0,5.0,2517.0,254.0,1443.0,243.0,1099.0,873.0,1291.0,127.0,1164.0,96.0,96.0,4.0,5.0,0.6,214.0,214.0,10.0,0.0
src/11_qespresso_ext/m_read_upf_pwscf.F90,c1c9343,1.0,1.0,1.0,12.0,1.0,7.0,3.0,30.0,0.0,10.0,10.0,436.0,50.0,222.0,81.0,140.0,166.0,220.0,81.0,139.0,23.0,23.0,19.0,4.0,0.75,58.0,58.0,46.0,0.0
src/11_qespresso_ext/read_upf_pwscf.F90,c1c9343,1.0,1.0,1.0,12.0,1.0,7.0,3.0,30.0,0.0,10.0,10.0,436.0,50.0,222.0,81.0,140.0,166.0,220.0,81.0,139.0,23.0,23.0,19.0,4.0,0.75,58.0,58.0,46.0,0.0
src/72_response/dfpt_mkvxcstrgga.F90,c1c9343,38.0,38.0,1.0,190.0,24.0,127.0,48.0,1.0,0.0,1.0,1.0,275.0,28.0,129.0,32.0,96.0,129.0,134.0,21.0,113.0,38.0,38.0,1.0,3.0,1.0,38.0,38.0,1.0,0.0
src/77_ddb/ramansus.F90,c1c9343,32.0,32.0,1.0,189.0,25.0,139.0,32.0,1.0,0.0,1.0,1.0,240.0,29.0,141.0,27.0,113.0,79.0,125.0,20.0,105.0,32.0,32.0,1.0,4.0,0.56,32.0,32.0,1.0,0.0
src/98_main/multibinit.F90,c1c9343,32.0,32.0,1.0,447.0,70.0,265.0,114.0,1.0,0.0,1.0,1.0,491.0,73.0,267.0,49.0,216.0,155.0,222.0,42.0,180.0,32.0,32.0,1.0,4.0,0.58,32.0,32.0,1.0,0.0
src/70_gw/my_calc_wfwfg.F90,c1c9343,5.0,5.0,2.0,48.0,9.0,27.0,12.0,4.0,0.0,2.0,2.0,297.0,44.0,111.0,47.0,63.0,148.0,108.0,39.0,69.0,10.0,10.0,5.0,4.0,1.33,20.0,20.0,10.0,0.0
src/68_dmft/m_energy.F90,c1c9343,6.0,6.0,0.0,60.0,6.0,41.0,14.0,14.0,1.0,1.0,9.0,1177.0,133.0,616.0,192.0,423.0,449.0,542.0,171.0,371.0,22.0,22.0,1.0,9.0,0.73,93.0,93.0,9.0,0.0
src/72_response/dfpt_prtph.F90,c1c9343,39.0,39.0,1.0,195.0,15.0,159.0,21.0,1.0,0.0,1.0,1.0,253.0,19.0,161.0,18.0,142.0,75.0,152.0,16.0,136.0,39.0,39.0,1.0,5.0,0.47,39.0,39.0,1.0,0.0
src/44_abitypes_defs/m_results_gs.F90,c1c9343,7.0,7.0,0.0,52.0,9.0,33.0,10.0,9.0,1.0,1.0,7.0,820.0,131.0,341.0,140.0,180.0,357.0,275.0,84.0,191.0,30.0,30.0,1.0,4.0,1.05,64.0,64.0,7.0,0.0
src/41_geometry/holocell.F90,c1c9343,34.0,34.0,1.0,174.0,22.0,122.0,31.0,1.0,0.0,1.0,1.0,226.0,26.0,124.0,18.0,105.0,79.0,130.0,16.0,114.0,34.0,34.0,1.0,4.0,0.64,34.0,34.0,1.0,0.0
src/95_drive/iofn1.F90,c1c9343,37.0,37.0,23.0,220.0,28.0,155.0,39.0,1.0,0.0,1.0,1.0,273.0,31.0,157.0,32.0,106.0,89.0,121.0,22.0,99.0,37.0,37.0,23.0,4.0,0.57,37.0,37.0,23.0,0.0
src/56_mixing/findminscf.F90,c1c9343,6.0,6.0,1.0,98.0,16.0,64.0,18.0,1.0,0.0,1.0,1.0,159.0,21.0,66.0,22.0,43.0,74.0,53.0,16.0,37.0,6.0,6.0,1.0,3.0,1.12,6.0,6.0,1.0,0.0
src/69_wfdesc/m_shirley.F90,c1c9343,14.0,14.0,3.0,188.0,31.0,107.0,52.0,13.0,1.0,1.0,13.0,3174.0,499.0,1494.0,658.0,827.0,1240.0,1254.0,395.0,859.0,60.0,60.0,18.0,8.0,0.83,189.0,189.0,43.0,0.0
src/65_paw/pawdfptenergy.F90,c1c9343,17.0,17.0,0.0,149.0,15.0,119.0,20.0,2.0,0.0,1.0,1.0,393.0,34.0,240.0,78.0,161.0,133.0,188.0,40.0,148.0,34.0,34.0,1.0,5.0,0.55,34.0,34.0,1.0,0.0
src/71_bse/m_haydock.F90,c1c9343,15.0,15.0,1.0,200.0,32.0,122.0,51.0,11.0,1.0,1.0,10.0,2662.0,395.0,1389.0,535.0,845.0,942.0,1188.0,313.0,875.0,39.0,39.0,4.0,6.0,0.68,171.0,169.0,21.0,0.0
src/70_gw/calc_vhxc_me.F90,c1c9343,53.0,53.0,10.0,361.0,59.0,258.0,59.0,2.0,0.0,1.0,1.0,806.0,122.0,518.0,131.0,387.0,198.0,469.0,76.0,393.0,106.0,106.0,20.0,12.0,0.38,106.0,106.0,20.0,0.0
src/70_gw/gwls_LanczosResolvents.F90,c1c9343,2.0,2.0,1.0,57.0,17.0,21.0,19.0,7.0,1.0,1.0,7.0,635.0,159.0,180.0,107.0,72.0,308.0,160.0,90.0,70.0,3.0,3.0,1.0,2.0,1.71,14.0,14.0,7.0,0.0
src/70_gw/m_gwls_LanczosResolvents.F90,c1c9343,2.0,2.0,1.0,57.0,17.0,21.0,19.0,7.0,1.0,1.0,7.0,635.0,159.0,180.0,107.0,72.0,308.0,160.0,90.0,70.0,3.0,3.0,1.0,2.0,1.71,14.0,14.0,7.0,0.0
src/71_bse/setup_bse.F90,c1c9343,28.0,25.0,1.0,318.0,49.0,209.0,67.0,3.0,0.0,1.0,1.0,1022.0,152.0,630.0,149.0,480.0,266.0,549.0,80.0,469.0,86.0,76.0,4.0,5.0,0.42,86.0,76.0,4.0,0.0
src/77_ddb/nmsq_gam.F90,c1c9343,5.0,5.0,0.0,66.0,15.0,35.0,16.0,2.0,0.0,1.0,1.0,180.0,34.0,73.0,29.0,43.0,77.0,65.0,25.0,40.0,10.0,10.0,1.0,6.0,1.05,10.0,10.0,1.0,0.0
src/67_common/mklocl_recipspace.F90,c1c9343,3.0,3.0,1.0,53.0,10.0,28.0,15.0,11.0,0.0,1.0,9.0,564.0,94.0,269.0,73.0,195.0,207.0,256.0,67.0,189.0,28.0,28.0,7.0,0.0,0.77,36.0,36.0,15.0,0.0
src/53_ffts/fftpac.F90,c1c9343,8.0,8.0,0.0,38.0,4.0,27.0,6.0,3.0,0.0,1.0,1.0,170.0,16.0,84.0,19.0,64.0,72.0,77.0,15.0,62.0,25.0,25.0,1.0,5.0,0.86,25.0,25.0,1.0,0.0
src/67_common/m_conducti.F90,c1c9343,3.0,3.0,0.0,35.0,7.0,22.0,6.0,3.0,0.0,1.0,1.0,150.0,26.0,69.0,24.0,42.0,58.0,62.0,20.0,42.0,9.0,9.0,1.0,1.0,0.84,9.0,9.0,1.0,0.0
src/98_main/conducti.F90,c1c9343,3.0,3.0,0.0,35.0,7.0,22.0,6.0,3.0,0.0,1.0,1.0,150.0,26.0,69.0,24.0,42.0,58.0,62.0,20.0,42.0,9.0,9.0,1.0,1.0,0.84,9.0,9.0,1.0,0.0
src/41_xc_lowlevel/xcspol.F90,c1c9343,15.0,15.0,1.0,450.0,68.0,205.0,179.0,1.0,0.0,1.0,1.0,528.0,72.0,207.0,36.0,170.0,253.0,189.0,29.0,160.0,15.0,15.0,1.0,3.0,1.22,15.0,15.0,1.0,0.0
src/43_ptgroups/m_ptg_D4h.F90,c1c9343,2.0,2.0,1.0,292.0,15.0,265.0,12.0,1.0,0.0,1.0,1.0,332.0,19.0,267.0,26.0,240.0,48.0,252.0,11.0,241.0,2.0,2.0,1.0,1.0,0.18,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_D4h.F90,c1c9343,2.0,2.0,1.0,292.0,15.0,265.0,12.0,1.0,0.0,1.0,1.0,332.0,19.0,267.0,26.0,240.0,48.0,252.0,11.0,241.0,2.0,2.0,1.0,1.0,0.18,2.0,2.0,1.0,0.0
src/65_paw/pawdenpot.F90,c1c9343,52.0,52.0,0.0,305.0,33.0,237.0,43.0,3.0,0.0,1.0,1.0,1014.0,103.0,713.0,127.0,585.0,225.0,633.0,55.0,578.0,157.0,157.0,1.0,7.0,0.32,157.0,157.0,1.0,0.0
src/72_response/newfermie1.F90,c1c9343,12.0,12.0,1.0,133.0,17.0,95.0,24.0,1.0,0.0,1.0,1.0,214.0,21.0,97.0,50.0,46.0,101.0,89.0,39.0,50.0,12.0,12.0,1.0,3.0,1.04,12.0,12.0,1.0,0.0
src/67_common/waveformat.F90,c1c9343,28.0,28.0,16.0,181.0,43.0,108.0,30.0,1.0,0.0,1.0,1.0,256.0,47.0,110.0,19.0,90.0,101.0,104.0,16.0,88.0,28.0,28.0,16.0,6.0,0.92,28.0,28.0,16.0,0.0
src/43_ptgroups/m_ptg_C4h.F90,c1c9343,2.0,2.0,1.0,172.0,13.0,147.0,12.0,1.0,0.0,1.0,1.0,212.0,17.0,149.0,24.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.32,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_C4h.F90,c1c9343,2.0,2.0,1.0,172.0,13.0,147.0,12.0,1.0,0.0,1.0,1.0,212.0,17.0,149.0,24.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.32,2.0,2.0,1.0,0.0
src/41_geometry/symptgroup.F90,c1c9343,26.0,25.0,2.0,108.0,14.0,77.0,16.0,2.0,0.0,1.0,1.0,255.0,31.0,157.0,28.0,128.0,69.0,185.0,16.0,169.0,53.0,50.0,4.0,4.0,0.44,53.0,50.0,4.0,0.0
src/67_common/prtxf.F90,c1c9343,19.0,19.0,1.0,139.0,17.0,95.0,27.0,1.0,0.0,1.0,1.0,199.0,21.0,97.0,19.0,77.0,83.0,94.0,18.0,76.0,19.0,19.0,1.0,5.0,0.86,19.0,19.0,1.0,0.0
src/66_wfs/wfconv.F90,c1c9343,38.0,38.0,3.0,308.0,33.0,198.0,80.0,2.0,0.0,1.0,1.0,756.0,70.0,399.0,80.0,318.0,298.0,380.0,50.0,330.0,77.0,77.0,6.0,6.0,0.75,77.0,77.0,6.0,0.0
src/72_response/outgkk.F90,c1c9343,8.0,8.0,1.0,96.0,18.0,57.0,23.0,1.0,0.0,1.0,1.0,135.0,21.0,59.0,26.0,32.0,59.0,53.0,20.0,33.0,8.0,8.0,1.0,3.0,1.0,8.0,8.0,1.0,0.0
src/56_xc/dfpt_mkvxc_noncoll.F90,c1c9343,5.0,5.0,0.0,70.0,13.0,43.0,15.0,2.0,0.0,1.0,1.0,213.0,29.0,89.0,44.0,44.0,99.0,65.0,25.0,40.0,11.0,11.0,1.0,3.0,1.11,11.0,11.0,1.0,0.0
src/01_macroavnew_ext/m_macroave.F90,c1c9343,21.0,21.0,2.0,205.0,20.0,116.0,70.0,3.0,0.0,1.0,1.0,671.0,64.0,351.0,63.0,280.0,262.0,299.0,39.0,260.0,64.0,64.0,7.0,4.0,0.75,64.0,64.0,7.0,0.0
src/98_main/macroave.F90,c1c9343,21.0,21.0,2.0,205.0,20.0,116.0,70.0,3.0,0.0,1.0,1.0,671.0,64.0,351.0,63.0,280.0,262.0,299.0,39.0,260.0,64.0,64.0,7.0,4.0,0.75,64.0,64.0,7.0,0.0
src/72_response/rotate_rho.F90,c1c9343,8.0,8.0,1.0,148.0,32.0,80.0,37.0,1.0,0.0,1.0,1.0,194.0,35.0,82.0,35.0,46.0,80.0,79.0,29.0,50.0,8.0,8.0,1.0,5.0,0.98,8.0,8.0,1.0,0.0
src/41_xc_lowlevel/invcb.F90,c1c9343,6.0,6.0,5.0,71.0,10.0,37.0,24.0,1.0,0.0,1.0,1.0,109.0,14.0,39.0,14.0,24.0,58.0,38.0,13.0,25.0,6.0,6.0,5.0,4.0,1.49,6.0,6.0,5.0,0.0
src/77_ddb/completeperts.F90,c1c9343,18.0,18.0,10.0,130.0,19.0,84.0,34.0,1.0,0.0,1.0,1.0,181.0,22.0,86.0,28.0,57.0,82.0,79.0,21.0,58.0,18.0,18.0,10.0,8.0,0.95,18.0,18.0,10.0,0.0
src/52_fft_mpi_noabirule/m_fft_mesh.F90,c1c9343,6.0,6.0,1.0,71.0,11.0,41.0,19.0,16.0,1.0,1.0,16.0,1692.0,258.0,698.0,211.0,486.0,762.0,656.0,187.0,469.0,29.0,27.0,12.0,5.0,1.09,108.0,106.0,29.0,0.0
