hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
6eb252075cfac9836e0c7154fe1492848bf7c03a,2017-07-14 17:16:06,2,3,4,1.9182958340544896,17,7,19.5,11,2.1002951388888893,80,1995.5,23.44928494465259,704,1,1,0,1
d3f638c89fa1d17f32ad5ff9f8489e1333d35083,2017-07-15 12:29:41,1,1,1,0.0,2,0,0.0,1,0.0,0,1998.0,0.0,134,1,0,1,0
5e6aeb467205cd4b37a58805503ff2ead7702910,2017-07-15 12:35:22,1,1,1,0.0,1,1,2.0,1,0.003946759259259259,1,1999.0,254.37243401759534,135,0,0,0,0
99f7ac4f9293e0e40e4556ead803555ff91f7460,2017-07-15 12:37:53,1,1,1,0.0,1,1,2.0,1,0.0017476851851851852,2,2000.0,573.1854304635763,136,0,0,0,0
2c3d41f8f3b4e6a716bd52fc99ad27c5d908f528,2017-07-15 13:34:35,2,2,2,0.9910760598382222,7,2,27.5,11,0.9454050925925924,13,2001.5,1.812444671979976,705,0,1,0,1
d041564bd404fe9ac90f6ee7ac2a7b8f8114adc3,2017-07-17 10:10:56,1,2,3,0.9182958340544896,30,0,0.0,1,0.0,0,52.0,0.0,48,0,0,0,0
95507604866dd4545061cee0d5ccd02958a2da79,2017-07-17 10:11:37,1,6,8,2.431523342962015,87,17,19.875,11,4.175541087962962,19,57.5,1.1000424774815527,56,0,0,0,1
c87a6046dba0a6b151418fafef3bb60fe8fdde3e,2017-07-17 12:18:22,1,1,1,0.0,9,2,64.0,9,69.91805555555554,6,3984.0,1.0143024572416122,30,0,0,0,0
2144ddc372e86a1b82aa9d922c5f5649dfe06457,2017-07-17 12:21:03,1,2,4,1.940655422998652,131,0,0.0,1,0.0,0,3986.5,0.0,1484,0,1,0,1
7be443853eadb9089edf05c9fcb09efc9142f84d,2017-07-17 13:52:22,1,3,3,0.5896261811873141,27,1,-0.6666666666666666,11,1.2303742283950616,2,2004.0,1.2709202823340535,708,0,0,0,1
76b23f3b131b8ea5e4f63de097aa4ba41d0a6910,2017-07-17 13:59:27,1,1,1,0.0,15,0,25.0,11,0.004918981481481482,1,2006.0,204.29411764705884,709,0,1,0,1
c721bf4b13c58d04ad7d3da01a3fa5a637f044bb,2017-07-18 11:57:23,4,7,22,2.486611793122293,140,9,11.181818181818182,11,321.7353298611111,86,3999.5,1.015392467009688,1490,0,1,0,1
f55cdb22f7bdee447815ca677ed181a8e6ae6e3d,2017-07-18 13:26:39,1,2,2,0.9182958340544896,6,0,23.5,11,2.476221064814814,4,4011.5,1.5791749565388709,1492,1,0,1,1
7fe187222beb9c264da1f6026c78d488bee2da44,2017-07-18 17:21:31,1,6,10,2.3547030419587864,737,3,16.6,11,2.7876203703703704,9,4017.5,1.0505287178719658,1502,0,1,0,1
9e2b465155747893fdb76dcfc0f524b711e64d81,2017-07-19 11:18:17,1,5,7,2.2424199502352145,159,4,26.142857142857146,11,1.2170833333333333,9,4026.0,1.9720088684915544,1509,0,1,0,1
add0f8b090ea2c314aa740dd012cd712d7af17e1,2017-07-19 13:01:35,2,14,15,1.6285804181615755,114,331,30.4,11,3.8563125,85,4037.0,1.164759295270273,1523,0,1,0,1
6d26143cd4219bc9659eb0f45874f0d9e84b252e,2017-07-19 21:23:16,1,9,10,1.9454118580469149,149,27,23.0,11,4.469282407407407,34,4049.5,1.4430455723507136,1533,0,1,0,1
38d59d84840fcd59cbafa7b1d73c62331cca4d9a,2017-07-20 14:37:12,1,2,2,0.8314743880097293,8,11,41.5,11,2.1254166666666663,14,4055.5,1.5864910085470454,1535,1,0,1,1
c60432d043b618c0733bea8773ce25c9cc372054,2017-07-20 17:53:39,1,2,3,1.4418874112662496,48,45,8.666666666666666,11,5.718541666666668,4,63.0,1.0720958415531554,59,0,0,0,0
f739f30690401500cc15009aad1c7dd6d6e06107,2017-07-21 21:41:51,1,25,55,4.858614732360263,1514,1015,49.72727272727273,11,4.683982533670035,153,4084.0,1.0232647851987904,1590,0,1,0,1
c7074b9f2b527d13bcc2e6cad2b4482014667325,2017-07-23 22:55:18,1,8,10,2.267976094302381,490,177,48.0,11,2.9304675925925934,52,4116.5,1.0725836365625196,1600,0,1,0,1
3d41ec21412de1bbd31d17e5f4a1e3de81ec71f4,2017-07-24 11:00:27,1,1,1,0.0,5,1,73.0,11,4.91587962962963,6,65.0,1.2034223934151418,60,0,0,0,1
c4e0386677d37e0f2d7372a12509c7a7efea51b8,2017-07-24 11:35:08,1,12,19,3.0498523386553966,315,232,124.15789473684212,11,3.4585227826510723,104,4131.0,1.2260215603957227,1619,0,1,0,1
83fdb0e0d4e0d6a305cb29ad7a4ca39fe5910ba0,2017-07-24 14:24:18,1,1,1,0.0,2,0,2.0,1,9.073900462962962,3,2007.0,1.1102061901694549,137,0,0,0,0
dbe8a331ac6b400cc626ae6a2e6a071b4621bba0,2017-07-24 14:29:14,1,4,4,1.7813152774012364,26,24,462.25,11,0.12090277777777778,40,2009.5,5.30786904078116,713,0,1,0,1
ca0cf190c6ec23bc92aca69aa659d79b4375bda4,2017-07-24 14:31:35,1,1,1,0.0,1,1,15.0,11,2.7012037037037038,5,2012.0,1.370205326843314,714,0,0,0,0
cf2b5d816629124b287532e392fbbc7d3071656a,2017-07-24 14:34:51,1,1,1,0.0,7,9,0.0,11,9.97363425925926,1,2013.0,1.1002643543973578,715,0,0,0,0
8fa3b722b89e6dbe06a16da39ae08bb123058530,2017-07-24 14:43:24,2,2,2,0.8631205685666309,2,5,41.0,11,9.936765046296298,23,2014.5,1.0756949844216337,716,0,1,0,1
b055cc083447c0a15b76f5e86d80b6dab663597e,2017-07-24 16:15:52,1,12,20,3.2539158630217724,380,417,31.5,11,5.812498263888887,69,4150.5,1.0236174505293942,1639,0,1,0,1
9b6481ec7681c669267062f5666300e8707aa31d,2017-07-24 16:28:18,1,6,16,2.99524833137646,9,1720,112.3125,11,4.5214590567129616,48,4168.5,0.8330179562389558,1655,0,0,0,1
