File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,keyword_buggy
src/70_gw/setup_screening.F90,adf3b71,76.0,75.0,5.0,722.0,94.0,512.0,143.0,2.0,0.0,1.0,1.0,1530.0,191.0,1026.0,295.0,704.0,368.0,853.0,131.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,0.0
src/95_drive/screening.F90,adf3b71,76.0,75.0,5.0,722.0,94.0,512.0,143.0,2.0,0.0,1.0,1.0,1530.0,191.0,1026.0,295.0,704.0,368.0,853.0,131.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,0.0
src/65_paw/linear_optics_paw.F90,adf3b71,20.0,20.0,1.0,276.0,39.0,195.0,64.0,1.0,0.0,1.0,1.0,323.0,42.0,197.0,67.0,129.0,108.0,159.0,35.0,124.0,20.0,20.0,1.0,8.0,0.55,20.0,20.0,1.0,0.0
src/53_ffts/fourwf.F90,adf3b71,65.0,65.0,2.0,312.0,33.0,241.0,43.0,2.0,0.0,1.0,1.0,747.0,70.0,485.0,75.0,408.0,206.0,447.0,41.0,406.0,131.0,130.0,4.0,12.0,0.42,131.0,130.0,4.0,0.0
src/66_wfs/prep_fourwf.F90,adf3b71,65.0,65.0,2.0,312.0,33.0,241.0,43.0,2.0,0.0,1.0,1.0,747.0,70.0,485.0,75.0,408.0,206.0,447.0,41.0,406.0,131.0,130.0,4.0,12.0,0.42,131.0,130.0,4.0,0.0
src/32_util/m_wfutils.F90,adf3b71,5.0,5.0,1.0,44.0,8.0,28.0,7.0,6.0,1.0,1.0,6.0,390.0,68.0,194.0,62.0,131.0,139.0,191.0,58.0,133.0,25.0,25.0,1.0,4.0,0.72,33.0,31.0,6.0,0.0
src/45_geomoptim/m_abihist.F90,adf3b71,3.0,3.0,1.0,79.0,15.0,47.0,16.0,23.0,1.0,1.0,23.0,2655.0,437.0,1160.0,296.0,302.0,1082.0,587.0,244.0,343.0,13.0,13.0,3.0,3.0,0.93,72.0,72.0,25.0,0.0
src/77_ddb/read_el_veloc.F90,adf3b71,9.0,9.0,1.0,179.0,35.0,102.0,44.0,2.0,0.0,1.0,2.0,311.0,55.0,151.0,61.0,89.0,112.0,126.0,41.0,85.0,10.0,10.0,1.0,3.0,0.74,19.0,19.0,2.0,0.0
src/41_geometry/stresssym.F90,adf3b71,4.0,4.0,0.0,46.0,8.0,28.0,10.0,3.0,0.0,2.0,2.0,220.0,31.0,87.0,24.0,62.0,105.0,87.0,23.0,64.0,7.0,7.0,1.0,4.0,1.21,12.0,12.0,2.0,0.0
src/14_hidewrite/herald.F90,adf3b71,2.0,2.0,0.0,57.0,8.0,38.0,10.0,2.0,0.0,1.0,1.0,156.0,21.0,78.0,19.0,57.0,59.0,50.0,17.0,33.0,5.0,5.0,1.0,1.0,0.76,5.0,5.0,1.0,0.0
src/68_dmft/psichi_renormalization.F90,adf3b71,9.0,9.0,0.0,126.0,17.0,81.0,34.0,5.0,0.0,1.0,2.0,454.0,63.0,257.0,66.0,190.0,159.0,236.0,52.0,184.0,31.0,31.0,1.0,10.0,0.62,48.0,48.0,2.0,0.0
src/67_common/mkcore_wvl.F90,adf3b71,0.0,0.0,0.0,88.0,12.0,61.0,16.0,9.0,0.0,2.0,2.0,913.0,117.0,557.0,69.0,6.0,260.0,61.0,57.0,4.0,2.0,2.0,1.0,1.0,0.47,4.0,4.0,2.0,0.0
src/95_drive/gwls_sternheimer.F90,adf3b71,1.0,1.0,0.0,52.0,14.0,32.0,7.0,4.0,0.0,1.0,1.0,251.0,60.0,130.0,55.0,74.0,65.0,120.0,52.0,68.0,5.0,5.0,1.0,1.0,0.5,5.0,5.0,1.0,0.0
src/67_common/forstrnps.F90,adf3b71,83.0,83.0,6.0,611.0,59.0,486.0,71.0,1.0,0.0,1.0,1.0,706.0,62.0,488.0,125.0,362.0,163.0,421.0,69.0,352.0,83.0,83.0,6.0,8.0,0.33,83.0,83.0,6.0,0.0
src/57_iopsp_parser/m_pspheads.F90,adf3b71,29.0,27.0,15.0,152.0,21.0,106.0,30.0,6.0,1.0,1.0,5.0,1118.0,147.0,666.0,95.0,442.0,348.0,507.0,77.0,430.0,132.0,132.0,86.0,5.0,0.52,177.0,164.0,90.0,0.0
