File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
src/base/dof_map.C,b929a0c,14.0,56.0,14.0,558.0,1889.0,560.0,7.0,7.0,8.0,1.0,84.0,12.0,44.0,13.0,0.0,30.0,2983.0,455.0,1325.0,361.0,890.0,422.0,694.0,119.0,693.0,909.0,259.0,17.0,633.0,38.0,38.0,42.0,7.0,13.0,0.32,217.0,217.0,245.0,49.0,1.0
contrib/eigen/3.2.0/unsupported/test/levenberg_marquardt.cpp,b929a0c,2.0,14.0,4.0,161.0,1020.0,287.0,2.0,2.0,2.0,1.0,19.0,2.0,14.0,4.0,0.0,66.0,1448.0,161.0,1016.0,287.0,679.0,287.0,0.0,4.0,807.0,904.0,277.0,0.0,627.0,3.0,3.0,3.0,1.0,2.0,0.28,100.0,100.0,100.0,66.0,1.0
contrib/eigen/3.2.0/unsupported/bench/bench_svd.cpp,b929a0c,9.0,34.0,1.0,27.0,80.0,16.0,5.0,5.0,5.0,1.0,44.0,9.0,34.0,1.0,0.0,2.0,123.0,27.0,71.0,12.0,49.0,16.0,0.0,9.0,54.0,66.0,13.0,0.0,53.0,9.0,9.0,9.0,1.0,2.0,0.23,10.0,10.0,10.0,2.0,1.0
contrib/eigen/3.2.0/unsupported/test/matrix_power.cpp,b929a0c,2.0,14.0,0.0,21.0,102.0,12.0,2.0,2.0,2.0,1.0,16.0,2.0,14.0,0.0,0.0,6.0,133.0,21.0,101.0,26.0,61.0,12.0,0.0,1.0,74.0,84.0,20.0,0.0,64.0,2.0,2.0,2.0,1.0,1.0,0.12,10.0,10.0,10.0,6.0,1.0
src/base/dof_map_constraints.C,b929a0c,1.0,23.0,2.0,548.0,2205.0,483.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,3176.0,31.0,32.0,23.0,3.0,31.0,3039.0,124.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.97,4.0,4.0,4.0,2.0,1.0
contrib/eigen/3.2.0/unsupported/test/bdcsvd.cpp,b929a0c,2.0,12.0,2.0,40.0,130.0,52.0,2.0,2.0,2.0,1.0,16.0,2.0,12.0,2.0,0.0,10.0,213.0,40.0,127.0,29.0,84.0,52.0,0.0,3.0,62.0,77.0,18.0,0.0,59.0,5.0,5.0,5.0,1.0,1.0,0.41,16.0,16.0,16.0,10.0,1.0
contrib/eigen/3.2.0/unsupported/test/minres.cpp,b929a0c,1.0,6.0,3.0,4.0,14.0,14.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,3.0,0.0,2.0,32.0,4.0,11.0,2.0,5.0,14.0,0.0,3.0,5.0,7.0,2.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,1.27,2.0,2.0,2.0,2.0,1.0
src/fe/fe_base.C,b929a0c,13.0,70.0,6.0,370.0,1813.0,410.0,12.0,6.0,14.0,9.0,89.0,12.0,59.0,6.0,0.0,6.0,2582.0,121.0,455.0,108.0,184.0,68.0,1907.0,46.0,174.0,320.0,159.0,0.0,161.0,41.0,9.0,41.0,41.0,4.0,0.15,72.0,37.0,82.0,56.0,1.0
contrib/eigen/3.2.0/unsupported/test/jacobisvd.cpp,b929a0c,2.0,12.0,1.0,43.0,138.0,18.0,1.0,1.0,2.0,1.0,14.0,2.0,11.0,1.0,0.0,11.0,198.0,43.0,130.0,43.0,72.0,17.0,4.0,8.0,69.0,84.0,29.0,0.0,55.0,3.0,3.0,4.0,3.0,1.0,0.13,16.0,16.0,17.0,13.0,1.0
contrib/eigen/3.1.3/unsupported/test/alignedvector3.cpp,aa1e8b7,4.0,19.0,0.0,10.0,41.0,8.0,2.0,2.0,2.0,1.0,23.0,4.0,19.0,0.0,0.0,2.0,59.0,10.0,39.0,13.0,24.0,8.0,0.0,2.0,31.0,34.0,11.0,0.0,23.0,2.0,2.0,2.0,1.0,1.0,0.21,3.0,3.0,3.0,2.0,0.0
contrib/eigen/3.1.3/unsupported/test/NonLinearOptimization.cpp,aa1e8b7,2.0,14.0,4.0,231.0,1319.0,358.0,2.0,2.0,2.0,1.0,19.0,2.0,14.0,4.0,0.0,86.0,1861.0,231.0,1315.0,367.0,868.0,358.0,0.0,4.0,1027.0,1162.0,359.0,0.0,803.0,7.0,7.0,7.0,1.0,3.0,0.27,139.0,139.0,139.0,86.0,0.0
contrib/eigen/3.1.3/unsupported/test/mpreal/dlmalloc.c,aa1e8b7,2.0,33.0,5.0,489.0,3225.0,2307.0,12.0,12.0,15.0,4.0,39.0,2.0,31.0,5.0,0.0,36.0,5703.0,369.0,1204.0,1715.0,780.0,2070.0,1553.0,1091.0,1222.0,1609.0,439.0,152.0,1018.0,68.0,68.0,81.0,21.0,13.0,1.72,438.0,436.0,532.0,153.0,0.0
contrib/eigen/3.1.3/demos/opengl/icosphere.cpp,aa1e8b7,0.0,20.0,1.0,13.0,94.0,15.0,4.0,4.0,4.0,1.0,20.0,0.0,20.0,1.0,0.0,4.0,120.0,13.0,89.0,30.0,63.0,15.0,0.0,5.0,64.0,80.0,22.0,0.0,58.0,5.0,5.0,5.0,1.0,3.0,0.17,15.0,15.0,15.0,4.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/PolynomialUtils1.cpp,aa1e8b7,0.0,14.0,0.0,2.0,18.0,0.0,3.0,3.0,3.0,1.0,14.0,0.0,14.0,0.0,0.0,1.0,20.0,2.0,16.0,5.0,10.0,0.0,0.0,2.0,16.0,21.0,7.0,0.0,14.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/PolynomialSolver1.cpp,aa1e8b7,6.0,40.0,0.0,8.0,45.0,0.0,3.0,3.0,3.0,1.0,46.0,6.0,40.0,0.0,0.0,1.0,53.0,8.0,42.0,8.0,31.0,0.0,0.0,3.0,39.0,44.0,10.0,0.0,34.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0
src/reduced_basis/rb_eim_evaluation.C,aa1e8b7,5.0,21.0,3.0,95.0,308.0,53.0,4.0,4.0,4.0,1.0,29.0,5.0,21.0,3.0,0.0,14.0,455.0,95.0,302.0,72.0,176.0,53.0,0.0,6.0,185.0,234.0,61.0,0.0,173.0,14.0,14.0,14.0,3.0,3.0,0.18,52.0,52.0,53.0,16.0,0.0
contrib/eigen/3.1.3/demos/mix_eigen_and_c/example.c,aa1e8b7,1.0,9.0,0.0,11.0,45.0,9.0,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,0.0,3.0,65.0,11.0,43.0,8.0,27.0,9.0,0.0,2.0,33.0,37.0,8.0,0.0,29.0,2.0,2.0,2.0,1.0,1.0,0.21,4.0,4.0,4.0,3.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/MatrixFunction.cpp,aa1e8b7,1.0,8.0,0.0,5.0,18.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,0.0,2.0,23.0,5.0,16.0,4.0,8.0,0.0,0.0,2.0,7.0,10.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
contrib/eigen/3.1.3/unsupported/test/BVH.cpp,aa1e8b7,1.0,5.0,0.0,49.0,165.0,10.0,2.0,2.0,2.0,1.0,6.0,1.0,4.0,0.0,0.0,28.0,222.0,49.0,140.0,79.0,69.0,10.0,15.0,10.0,120.0,165.0,74.0,0.0,91.0,5.0,5.0,5.0,1.0,2.0,0.07,44.0,44.0,44.0,28.0,0.0
contrib/eigen/3.1.3/scripts/eigen_gen_credits.cpp,aa1e8b7,4.0,22.0,3.0,36.0,168.0,29.0,5.0,5.0,5.0,2.0,29.0,4.0,22.0,3.0,0.0,7.0,232.0,36.0,161.0,38.0,96.0,29.0,0.0,7.0,99.0,134.0,39.0,0.0,95.0,11.0,11.0,12.0,6.0,2.0,0.18,34.0,34.0,37.0,16.0,0.0
contrib/eigen/3.1.3/demos/opengl/gpuhelper.cpp,aa1e8b7,1.0,12.0,0.0,17.0,98.0,12.0,2.0,2.0,2.0,1.0,12.0,1.0,12.0,0.0,0.0,8.0,126.0,17.0,93.0,30.0,62.0,12.0,0.0,5.0,77.0,89.0,22.0,0.0,67.0,3.0,3.0,3.0,1.0,1.0,0.13,12.0,12.0,12.0,8.0,0.0
contrib/eigen/3.1.3/unsupported/test/splines.cpp,aa1e8b7,3.0,25.0,0.0,33.0,192.0,16.0,2.0,2.0,2.0,1.0,28.0,3.0,25.0,0.0,0.0,7.0,240.0,33.0,190.0,37.0,130.0,16.0,0.0,2.0,75.0,87.0,49.0,0.0,38.0,3.0,3.0,3.0,1.0,1.0,0.08,12.0,12.0,12.0,7.0,0.0
contrib/eigen/3.1.3/unsupported/test/polynomialsolver.cpp,aa1e8b7,5.0,27.0,2.0,44.0,155.0,18.0,4.0,4.0,4.0,1.0,34.0,5.0,27.0,2.0,0.0,5.0,217.0,44.0,151.0,56.0,85.0,18.0,0.0,4.0,95.0,116.0,48.0,0.0,68.0,9.0,9.0,10.0,1.0,4.0,0.12,18.0,18.0,21.0,5.0,0.0
contrib/eigen/3.1.3/unsupported/test/gmres.cpp,aa1e8b7,1.0,8.0,2.0,4.0,17.0,12.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,2.0,0.0,2.0,33.0,4.0,15.0,3.0,8.0,12.0,0.0,2.0,9.0,12.0,3.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,0.8,3.0,3.0,3.0,2.0,0.0
contrib/eigen/3.2.0/unsupported/test/dgmres.cpp,aa1e8b7,1.0,8.0,2.0,4.0,17.0,12.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,2.0,0.0,2.0,33.0,4.0,15.0,3.0,8.0,12.0,0.0,2.0,9.0,12.0,3.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,0.8,3.0,3.0,3.0,2.0,0.0
contrib/eigen/3.1.3/demos/opengl/quaternion_demo.cpp,aa1e8b7,1.0,15.0,1.0,76.0,538.0,42.0,2.0,2.0,2.0,1.0,17.0,1.0,15.0,1.0,2.0,34.0,656.0,76.0,522.0,116.0,351.0,42.0,0.0,16.0,326.0,398.0,106.0,0.0,292.0,10.0,6.0,10.0,1.0,4.0,0.08,69.0,58.0,70.0,34.0,0.0
contrib/eigen/3.1.3/unsupported/test/matrix_square_root.cpp,aa1e8b7,0.0,8.0,0.0,6.0,46.0,10.0,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,0.0,4.0,62.0,6.0,44.0,17.0,18.0,10.0,0.0,2.0,23.0,30.0,13.0,0.0,17.0,3.0,3.0,4.0,1.0,2.0,0.23,7.0,7.0,8.0,4.0,0.0
contrib/eigen/3.2.0/unsupported/test/matrix_square_root.cpp,aa1e8b7,0.0,8.0,0.0,6.0,46.0,10.0,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,0.0,4.0,62.0,6.0,44.0,17.0,18.0,10.0,0.0,2.0,23.0,30.0,13.0,0.0,17.0,3.0,3.0,4.0,1.0,2.0,0.23,7.0,7.0,8.0,4.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/FFT.cpp,aa1e8b7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/eigen/3.1.3/unsupported/test/FFT.cpp,aa1e8b7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/eigen/3.1.3/unsupported/test/FFTW.cpp,aa1e8b7,2.0,9.0,1.0,45.0,171.0,59.0,2.0,2.0,2.0,1.0,12.0,1.0,8.0,1.0,0.0,16.0,265.0,44.0,155.0,67.0,88.0,59.0,13.0,4.0,134.0,159.0,60.0,0.0,99.0,4.0,4.0,4.0,1.0,2.0,0.38,24.0,24.0,24.0,16.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/MatrixLogarithm.cpp,aa1e8b7,0.0,10.0,0.0,2.0,13.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,15.0,2.0,11.0,2.0,5.0,0.0,0.0,2.0,6.0,9.0,4.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
contrib/eigen/3.1.3/unsupported/test/polynomialutils.cpp,aa1e8b7,1.0,14.0,0.0,17.0,88.0,8.0,2.0,2.0,2.0,1.0,15.0,1.0,14.0,0.0,0.0,5.0,113.0,17.0,85.0,35.0,43.0,8.0,0.0,3.0,53.0,65.0,29.0,0.0,36.0,3.0,3.0,3.0,1.0,1.0,0.09,9.0,9.0,10.0,5.0,0.0
contrib/eigen/3.1.3/unsupported/test/sparse_extra.cpp,aa1e8b7,4.0,21.0,8.0,21.0,88.0,40.0,3.0,3.0,3.0,1.0,32.0,4.0,18.0,8.0,0.0,4.0,149.0,21.0,75.0,29.0,42.0,40.0,3.0,10.0,50.0,60.0,27.0,0.0,33.0,4.0,4.0,5.0,1.0,2.0,0.53,10.0,10.0,11.0,4.0,0.0
contrib/eigen/3.1.3/unsupported/test/matrix_function.cpp,aa1e8b7,1.0,11.0,0.0,25.0,150.0,19.0,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,0.0,11.0,194.0,25.0,147.0,71.0,64.0,19.0,0.0,3.0,87.0,104.0,59.0,0.0,45.0,3.0,3.0,4.0,1.0,2.0,0.13,17.0,17.0,18.0,11.0,0.0
src/fe/fe_lagrange.C,aa1e8b7,3.0,17.0,0.0,166.0,636.0,84.0,5.0,2.0,5.0,2.0,21.0,3.0,16.0,0.0,0.0,30.0,877.0,140.0,497.0,60.0,353.0,51.0,172.0,23.0,195.0,366.0,40.0,0.0,326.0,66.0,12.0,66.0,24.0,3.0,0.1,147.0,54.0,147.0,83.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/FFT.cpp,aa1e8b7,0.0,7.0,0.0,17.0,97.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,11.0,118.0,17.0,87.0,34.0,37.0,4.0,1.0,10.0,50.0,68.0,27.0,0.0,41.0,2.0,2.0,2.0,1.0,1.0,0.05,16.0,16.0,16.0,11.0,0.0
contrib/eigen/3.1.3/unsupported/test/FFT.cpp,aa1e8b7,0.0,7.0,0.0,17.0,97.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,11.0,118.0,17.0,87.0,34.0,37.0,4.0,1.0,10.0,50.0,68.0,27.0,0.0,41.0,2.0,2.0,2.0,1.0,1.0,0.05,16.0,16.0,16.0,11.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/MatrixSinh.cpp,aa1e8b7,3.0,10.0,2.0,5.0,13.0,2.0,1.0,1.0,1.0,1.0,15.0,3.0,10.0,2.0,0.0,1.0,20.0,5.0,11.0,4.0,7.0,2.0,0.0,2.0,8.0,10.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0
src/base/dof_map_constraints.C,aa1e8b7,1.0,23.0,2.0,581.0,2379.0,494.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,3391.0,31.0,32.0,23.0,3.0,31.0,3254.0,126.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.97,4.0,4.0,4.0,2.0,0.0
src/solvers/petsc_nonlinear_solver.C,aa1e8b7,0.0,0.0,0.0,144.0,361.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,7.0,0.0,0.0,0.0,14.0,572.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/base/dof_map.C,aa1e8b7,14.0,57.0,14.0,558.0,1896.0,560.0,7.0,7.0,8.0,1.0,84.0,12.0,44.0,13.0,0.0,30.0,2990.0,455.0,1325.0,373.0,876.0,422.0,701.0,119.0,693.0,910.0,262.0,17.0,631.0,38.0,38.0,42.0,7.0,13.0,0.32,217.0,217.0,245.0,49.0,0.0
examples/miscellaneous/miscellaneous_ex9/miscellaneous_ex9.C,aa1e8b7,25.0,86.0,10.0,65.0,201.0,64.0,14.0,14.0,14.0,1.0,120.0,25.0,83.0,9.0,0.0,2.0,330.0,65.0,168.0,59.0,108.0,63.0,3.0,31.0,133.0,161.0,54.0,1.0,106.0,25.0,25.0,25.0,1.0,7.0,0.38,27.0,27.0,27.0,2.0,0.0
contrib/eigen/3.1.3/unsupported/test/kronecker_product.cpp,aa1e8b7,2.0,34.0,2.0,18.0,143.0,18.0,1.0,1.0,1.0,1.0,39.0,2.0,34.0,2.0,0.0,4.0,179.0,18.0,140.0,13.0,119.0,18.0,0.0,3.0,125.0,129.0,10.0,0.0,119.0,1.0,1.0,1.0,1.0,0.0,0.13,4.0,4.0,4.0,4.0,0.0
src/fe/fe_base.C,aa1e8b7,13.0,70.0,6.0,370.0,1811.0,410.0,12.0,6.0,14.0,9.0,89.0,12.0,59.0,6.0,0.0,6.0,2580.0,121.0,455.0,98.0,186.0,68.0,1905.0,46.0,174.0,320.0,153.0,0.0,167.0,41.0,9.0,41.0,41.0,4.0,0.15,72.0,37.0,82.0,56.0,0.0
contrib/eigen/3.1.3/demos/opengl/trackball.cpp,aa1e8b7,2.0,20.0,0.0,8.0,43.0,8.0,4.0,4.0,6.0,1.0,22.0,2.0,20.0,0.0,0.0,2.0,59.0,8.0,41.0,12.0,27.0,8.0,0.0,2.0,21.0,29.0,13.0,0.0,16.0,5.0,5.0,6.0,1.0,3.0,0.2,8.0,8.0,12.0,2.0,0.0
contrib/eigen/3.1.3/unsupported/test/forward_adolc.cpp,aa1e8b7,1.0,10.0,1.0,23.0,107.0,13.0,2.0,2.0,2.0,1.0,11.0,1.0,10.0,1.0,0.0,9.0,143.0,23.0,103.0,32.0,50.0,13.0,0.0,4.0,58.0,75.0,26.0,1.0,48.0,5.0,5.0,6.0,1.0,2.0,0.13,17.0,17.0,19.0,9.0,0.0
src/reduced_basis/rb_eim_construction.C,aa1e8b7,5.0,22.0,4.0,123.0,454.0,94.0,3.0,3.0,3.0,1.0,30.0,5.0,21.0,4.0,0.0,20.0,668.0,123.0,429.0,83.0,260.0,94.0,2.0,23.0,232.0,296.0,70.0,2.0,224.0,12.0,12.0,13.0,4.0,5.0,0.22,63.0,62.0,64.0,26.0,0.0
contrib/eigen/3.1.3/unsupported/test/NumericalDiff.cpp,aa1e8b7,1.0,6.0,1.0,21.0,82.0,11.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,0.0,10.0,114.0,21.0,79.0,36.0,31.0,11.0,0.0,3.0,51.0,63.0,31.0,0.0,32.0,3.0,3.0,3.0,1.0,1.0,0.14,14.0,14.0,14.0,10.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/MatrixSine.cpp,aa1e8b7,3.0,10.0,2.0,5.0,13.0,2.0,1.0,1.0,1.0,1.0,15.0,3.0,10.0,2.0,0.0,1.0,20.0,5.0,11.0,4.0,7.0,2.0,0.0,2.0,8.0,10.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/BVH_Example.cpp,aa1e8b7,1.0,4.0,1.0,10.0,40.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,0.0,7.0,52.0,10.0,37.0,22.0,18.0,7.0,0.0,3.0,33.0,46.0,21.0,0.0,25.0,4.0,4.0,4.0,1.0,2.0,0.19,10.0,10.0,10.0,7.0,0.0
contrib/eigen/3.1.3/demos/mix_eigen_and_c/binary_library.cpp,aa1e8b7,0.0,4.0,0.0,46.0,123.0,16.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,30.0,185.0,46.0,121.0,30.0,30.0,16.0,0.0,2.0,31.0,62.0,31.0,0.0,31.0,1.0,1.0,1.0,1.0,0.0,0.13,30.0,30.0,30.0,30.0,0.0
contrib/eigen/3.1.3/unsupported/test/mpreal_support.cpp,aa1e8b7,8.0,35.0,6.0,11.0,47.0,6.0,2.0,2.0,2.0,1.0,49.0,8.0,35.0,6.0,0.0,1.0,64.0,11.0,40.0,10.0,27.0,6.0,0.0,7.0,33.0,39.0,13.0,0.0,26.0,2.0,2.0,2.0,1.0,1.0,0.15,2.0,2.0,2.0,1.0,0.0
contrib/eigen/3.1.3/unsupported/test/mpreal/mpreal.cpp,aa1e8b7,3.0,12.0,1.0,137.0,385.0,80.0,2.0,2.0,2.0,1.0,16.0,3.0,10.0,0.0,0.0,27.0,597.0,124.0,275.0,55.0,129.0,77.0,74.0,52.0,154.0,211.0,60.0,17.0,134.0,20.0,20.0,26.0,6.0,4.0,0.28,57.0,57.0,64.0,32.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/MatrixExponential.cpp,aa1e8b7,1.0,10.0,0.0,3.0,13.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,0.0,1.0,16.0,3.0,11.0,3.0,6.0,0.0,0.0,2.0,6.0,8.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
contrib/eigen/3.1.3/unsupported/test/matrix_exponential.cpp,aa1e8b7,2.0,14.0,1.0,21.0,117.0,12.0,2.0,2.0,2.0,1.0,16.0,2.0,14.0,1.0,0.0,8.0,149.0,21.0,115.0,31.0,73.0,12.0,0.0,2.0,85.0,101.0,24.0,0.0,77.0,5.0,5.0,5.0,1.0,3.0,0.1,16.0,16.0,16.0,8.0,0.0
contrib/eigen/3.1.3/unsupported/doc/examples/MatrixSquareRoot.cpp,aa1e8b7,1.0,10.0,0.0,3.0,13.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,0.0,1.0,16.0,3.0,11.0,3.0,6.0,0.0,0.0,2.0,7.0,9.0,4.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
contrib/eigen/3.1.3/unsupported/test/autodiff.cpp,aa1e8b7,1.0,9.0,1.0,25.0,132.0,15.0,2.0,2.0,2.0,1.0,10.0,1.0,9.0,1.0,0.0,13.0,172.0,25.0,130.0,42.0,62.0,15.0,0.0,2.0,71.0,93.0,36.0,0.0,57.0,5.0,5.0,6.0,1.0,2.0,0.12,21.0,21.0,23.0,13.0,0.0
contrib/eigen/3.1.3/demos/mandelbrot/mandelbrot.cpp,aa1e8b7,2.0,23.0,2.0,23.0,173.0,24.0,5.0,5.0,5.0,1.0,27.0,2.0,22.0,2.0,0.0,7.0,213.0,23.0,159.0,56.0,100.0,24.0,0.0,14.0,132.0,160.0,55.0,0.0,105.0,9.0,9.0,10.0,1.0,4.0,0.15,33.0,33.0,34.0,7.0,0.0
contrib/eigen/3.1.3/unsupported/test/openglsupport.cpp,aa1e8b7,14.0,77.0,2.0,53.0,270.0,14.0,14.0,14.0,14.0,1.0,93.0,11.0,49.0,2.0,0.0,3.0,337.0,42.0,147.0,25.0,106.0,14.0,86.0,50.0,335.0,379.0,30.0,30.0,319.0,36.0,36.0,36.0,1.0,2.0,0.1,43.0,43.0,43.0,3.0,0.0
contrib/eigen/3.1.3/demos/opengl/camera.cpp,aa1e8b7,1.0,8.0,0.0,50.0,203.0,11.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,0.0,26.0,264.0,50.0,199.0,45.0,107.0,11.0,0.0,4.0,105.0,136.0,44.0,0.0,92.0,2.0,2.0,2.0,1.0,1.0,0.06,30.0,30.0,30.0,26.0,0.0
contrib/eigen/3.1.3/debug/gdb/printers.py,aa1e8b7,5.0,27.0,4.0,52.0,219.0,63.0,2.0,2.0,2.0,1.0,9.0,1.0,7.0,0.0,4.0,15.0,208.0,50.0,122.0,22.0,100.0,40.0,3.0,15.0,93.0,118.0,22.0,0.0,96.0,8.0,8.0,8.0,6.0,2.0,0.33,35.0,35.0,35.0,24.0,0.0
contrib/eigen/3.1.3/scripts/relicense.py,aa1e8b7,5.0,27.0,4.0,52.0,219.0,63.0,3.0,3.0,3.0,2.0,24.0,0.0,4.0,0.0,0.0,1.0,69.0,7.0,50.0,3.0,47.0,12.0,3.0,15.0,93.0,26.0,3.0,0.0,23.0,5.0,5.0,5.0,4.0,3.0,0.24,7.0,7.0,7.0,5.0,0.0
src/mesh/abaqus_io.C,ae8a7bc,11.0,33.0,22.0,216.0,480.0,355.0,5.0,5.0,5.0,1.0,63.0,11.0,33.0,22.0,0.0,14.0,1005.0,216.0,470.0,113.0,268.0,355.0,0.0,10.0,228.0,295.0,100.0,0.0,195.0,17.0,17.0,20.0,4.0,5.0,0.76,66.0,66.0,73.0,20.0,1.0
src/mesh/postscript_io.C,ae8a7bc,6.0,22.0,13.0,66.0,148.0,97.0,3.0,3.0,3.0,1.0,40.0,6.0,22.0,13.0,0.0,6.0,304.0,66.0,140.0,45.0,99.0,97.0,0.0,8.0,80.0,99.0,29.0,1.0,69.0,6.0,6.0,6.0,1.0,3.0,0.69,18.0,18.0,18.0,6.0,1.0
src/numerics/petsc_preconditioner.C,6a578cd,0.0,0.0,0.0,69.0,172.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,5.0,0.0,0.0,0.0,14.0,284.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/utils/string_to_enum.C,6a578cd,0.0,6.0,0.0,108.0,470.0,53.0,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,64.0,623.0,106.0,379.0,57.0,285.0,52.0,19.0,75.0,444.0,586.0,145.0,1.0,440.0,4.0,4.0,4.0,1.0,2.0,0.14,130.0,130.0,130.0,64.0,0.0
src/systems/fem_system.C,7ec45e1,5.0,24.0,4.0,207.0,669.0,161.0,4.0,4.0,5.0,1.0,33.0,5.0,22.0,4.0,4.0,26.0,1029.0,207.0,613.0,122.0,396.0,159.0,23.0,35.0,308.0,412.0,93.0,2.0,317.0,18.0,18.0,25.0,4.0,5.0,0.26,100.0,99.0,127.0,38.0,1.0
src/systems/system_projection.C,783bfec,9.0,60.0,13.0,390.0,2037.0,589.0,8.0,8.0,9.0,3.0,81.0,8.0,56.0,12.0,5.0,28.0,2990.0,301.0,1632.0,604.0,1142.0,427.0,617.0,32.0,849.0,1087.0,337.0,0.0,750.0,75.0,75.0,81.0,25.0,9.0,0.26,236.0,236.0,255.0,98.0,1.0
