,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
6413,43fa1f4c18a4be2a14d24fdf65fe26a2fe648fd3,1,1,2,0.5406572280363557,117,4,536.0,15,176.62601851851852,59,169.5,1.0077299438043137,139,0,0,0
6414,04df0ac06115759bbb5285849737134a26ba4bb8,1,1,6,1.8066000126516588,497,803,266.5,16,145.94539737654318,18,126.5,1.006959696370407,43,1,1,1
6415,7f5ad5431c745db33a3e6266ce61952e79ae0776,1,1,2,1.0,14,2,591.0,1,6.207523148148148,22,103338.5,1.1208211362407474,1029,0,0,0
6416,c5cbe6f12e1164570ec5c137404ea704b0cd5436,1,1,1,0.0,10,0,643.0,1,4.901180555555555,48,103340.0,1.2040324751689644,1030,0,0,0
6417,cde372f144f4a2a541315f4d8342679f7b359cfe,1,1,1,0.0,1,0,244.0,1,31.206319444444443,15,103341.0,1.0320447914974487,1031,0,0,0
6418,596f26bb266c3d5c38e4fc848405d2e134987542,1,1,1,0.0,9,0,111.0,1,3.9682175925925924,108,103342.0,1.2520023100211752,1032,0,0,0
6419,8b9f266b86dc6a3c5ff42669c9657ebfd3fda18b,2,2,3,0.7999579528991859,214,4,170.33333333333334,16,47.89748842592593,47,103344.0,1.010968578543754,2949,1,1,1
6420,c9265c00b00c4c78ad40b5814f958d70a68e7eba,1,1,1,0.0,41,7,1049.0,15,3.025335648148148,43,171.0,1.3305418361139911,140,1,1,1
6421,714ec154d5dfcf58d953723dd7f3537ed097d3e4,1,1,1,0.0,9,0,120.0,1,1.004513888888889,109,103346.0,1.9955063947459384,1033,0,0,0
6422,e0e46c91e68684e7b04ad08eb210e2011c3be9df,2,2,3,1.3040281061880563,96,65,547.3333333333334,16,20.399386574074075,94,173.0,1.5785993958226194,8,0,0,0
6423,a5407a2daf661b8fbc34e94ff129a0407e24537c,1,2,2,0.8904916402194913,11,2,544.0,16,0.01785300925925926,45,175.5,29.0064829821718,144,1,1,1
6424,4c8fa1b78bb6220cbf97a34fc6c29c23fa937c38,1,1,2,0.9854429451368121,141,134,354.0,16,-39.89386574074074,94,8014.5,0.9812001172091458,1009,0,0,0
6425,43f1d0db5980bfe799414280a5e8e7b26715e35c,2,2,4,1.9214964778473496,222,131,82.75,16,-39.88912037037037,60,8018.5,0.9869429727079114,1487,0,0,0
6426,01e74bf184e39746dc8190c0247cd36af480ff4c,1,2,2,0.9709505944546686,8,2,468.5,16,-39.88856481481481,118,8021.5,0.9811976188293081,1489,0,0,0
6427,56341df2c92fb1712a7de8b0e3cda45c610dd2ef,1,1,1,0.0,129,0,0.0,1,0.0,0,8023.0,0.0,112,1,1,0
6428,5fe4bc3e61ccb7eb145f9e7dab5356845da6eabb,1,1,1,0.0,1,0,85.0,16,-12.097210648148149,37,8024.0,0.917336315859468,113,0,0,0
6429,9b000bb4194bdb2d6f0d4d3327157c95e09c1198,1,1,1,0.0,114,23,2530.0,16,-12.098009259259259,69,8025.0,0.9173417726363,114,0,0,0
6430,e712ee38d38457426153ff54958935ab8011d80e,1,1,1,0.0,2,2,129.0,1,0.01775462962962963,1,8026.0,57.323337679269876,115,0,0,0
