,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
173,c1b3eddffa493396167ef160ec70875a47df4875,1,3,5,1.5090515830864892,154,119,567.2,8,1.905497685185185,29,9.0,1.2372600910865832,11,1,1,1
174,fdaf67659ca9845e3be8a22538a621ab889b3471,2,8,14,2.3914238382794495,959,494,775.4285714285714,8,27.77486276455026,84,495.5,1.0496347481720192,71,1,1,1
175,674bbd923568c65f49bbb388335f6c0bd3456082,1,3,3,1.296282970092644,7,35,2137.3333333333335,8,0.007893518518518518,44,504.0,78.41935483870968,413,0,0,0
176,4fb3e2d320ad5d2a7392effe8a21054693e91357,1,2,2,0.996485989886783,30,13,709.0,3,0.05556712962962963,12,74.5,14.497188085815456,75,0,0,0
177,db341a01a5f71db81b420c717862f3462cdf9d47,1,1,1,0.0,2,0,4724.0,8,0.013472222222222222,7,506.0,75.22680412371135,414,0,0,0
178,00a34da0cfbfd3944d5865209e1b60ba8454e4f2,1,1,1,0.0,1,1,785.0,3,0.015370370370370371,8,76.0,66.06024096385542,76,0,0,0
179,85b095a0934dfa9c0f7cab64c7b306d71b17fdc9,1,3,3,0.6143694458867569,9,9,1295.6666666666667,8,0.061523919753086416,38,13.0,12.677753257881841,14,0,0,0
180,bdc1073ae954990a3aff21ed698142c90b4f9e48,1,1,1,0.0,1,1,1326.0,1,84.22996527777778,2,6.0,1.0118722594352514,4,1,1,1
181,5f5b1a956688c211acb76c0a1ea655ccf15a3814,1,3,3,1.5,4,4,9629.0,6,49.30507716049383,25,37.0,1.0405261017706462,13,0,0,0
182,f27ca2a5dbe93a612f5fafc3b36e1a554230e23d,1,1,1,0.0,0,5,1779.0,1,92.15517361111111,1,41.0,1.0108512627215043,10,0,0,0
183,187584c47ad28ce9f677f214dfcc32b77f00d192,1,2,2,0.961236604722876,6,7,2587.5,2,33.03879050925926,6,42.5,1.0334269812655705,15,0,0,0
184,e6d69b4777c9f4d4df7aa87fc1702251f8188772,1,3,11,2.6531830422434837,50,82,571.1818181818181,8,16.18320707070707,46,20.0,1.0214612773187384,25,1,1,1
185,5a00c6e5b513d2608e6bd8d814a06e2eb2975735,1,1,1,0.0,3,2,164.0,1,94.11532407407407,1,84.0,1.010625262249673,3,0,0,0
186,2b5a0a2f331ea4769a78410634e5f9d060189bb9,1,3,3,1.5,2,2,1815.3333333333333,8,7.189938271604937,46,86.0,1.103685928734634,69,0,0,0
187,ba1ac3c5b5db1b398ce9af224785418e44b566f5,1,3,4,1.6958254076577866,59,53,432.75,8,0.9432754629629629,20,27.5,1.552154014159683,29,1,0,0
188,fb240c9054908c842689b02b539ecf1982158e01,2,5,7,1.563017040246834,93,87,988.4285714285714,8,21.2710582010582,41,141.0,0.9833732256634189,31,0,0,0
189,606903a7fe04259f9ce465c90c9a25ca029bca1e,1,2,3,0.10255045407461423,648,1,366.0,8,7.495408950617285,17,39.0,1.0695170566410825,30,0,0,0
190,adadaed135d8a11fbdaf1c7fb6db206f93924673,1,2,3,0.10255045407461423,1,648,581.6666666666666,8,0.005798611111111111,20,42.0,106.38922155688624,33,0,0,0
191,a7ac58ac035ca12f48d8feac46414773d133bbf7,2,3,3,1.2275765501871185,29,35,389.3333333333333,8,4.978761574074074,22,45.0,14.758406048095162,6,0,0,0
192,f86889ae0d8bf39aeee6cc50357abcaab6546207,1,1,1,0.0,2,1,583.0,8,0.1630787037037037,8,47.0,7.1320085166784954,36,0,0,0
193,8738074fc942db86a1b177dc26819d6d90410261,1,1,1,0.0,42,16,187.0,1,64.95400462962964,2,534.0,1.0153955095717662,79,0,0,0
194,210b262e6f777e00bf5aaa406bb42a2929b7cafb,1,6,8,1.3130446353549394,329,343,782.0,7,56.107307581018524,23,557.5,1.0046649371491267,461,0,0,0
195,9159bffbd0099f12d2eb4aa8703a9f682c962616,1,5,9,2.6297493293878453,9,22,581.2222222222222,8,28.279870113168727,42,566.0,4.048036427204677,470,0,0,0
196,72a4c86c78523132514a88d7e1b5f749760ee37e,1,1,1,0.0,2,1,1416.0,8,0.008148148148148147,7,571.0,123.72727272727273,471,0,0,0
197,3a44f67c5d16cef1274c73f2da58259fedad0b31,1,1,1,0.0,0,10,10.0,8,0.00863425925925926,2,572.0,116.81769436997318,472,0,0,0
198,c7380e9ce007bb54734e9407119e854f96ef195f,4,4,5,2.2516291673878226,6,6,522.0,7,37.039902777777776,22,46.0,1.254022039098184,11,0,0,0
199,12fbc41243ac6f4fe50c512d3332de35f798252f,1,2,2,1.0,1,1,1709.0,8,5.839600694444444,41,0.5,0.5428111463576336,1,0,0,0
200,425b1d868e9511e7b95a9342ecb45aa1a63e65d8,3,4,5,1.6913213546106034,135,85,7079.4,8,13.041094907407409,36,148.0,1.050606405395804,33,0,0,0
201,6d374a4467d11ed33517f256ba115ee2b512d5ec,1,3,7,2.1686912092094826,335,233,374.0,1,102.49751157407408,7,163.0,1.0036138259122283,49,0,0,0
202,6df0b84d2f74fd6cf2fea137f7e34838dad835d9,1,1,1,0.0,4,12,785.0,3,17.948391203703704,9,77.0,1.055715299975947,77,1,1,1
203,787999efb37476ef85d540f905d50371dd1f12d5,1,9,17,1.845208957340931,65,136,1488.9411764705883,9,27.60191925381264,119,28.0,1.006374505323684,36,1,1,1
